customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,value,cluster
2076,Female,73,Manufacturing,Mass Customer,Yes,5.0,53.0,VIC,9.0,5576.17,0
2077,Female,67,Financial Services,Mass Customer,Yes,7.0,30.0,QLD,8.0,2429.72,0
2078,Female,15,Manufacturing,Mass Customer,No,3.0,33.0,NSW,9.0,2175.54,1
2079,Female,49,Not Specified,High Net Worth,No,11.0,66.0,NSW,10.0,2692.83,1
2080,Female,15,Not Specified,High Net Worth,No,17.0,63.0,NSW,11.0,3454.88,1
2081,Female,69,Financial Services,Mass Customer,No,13.0,50.0,NSW,12.0,2531.96,1
2082,Female,38,Health,Affluent Customer,Yes,19.0,42.0,NSW,1.0,2903.17,3
2083,Female,5,Not Specified,Mass Customer,No,4.0,42.0,NSW,3.0,4106.379999999999,1
2084,Female,6,IT,Mass Customer,Yes,17.0,36.0,QLD,2.0,494.60999999999996,0
2085,Female,83,Health,Mass Customer,No,11.0,66.0,VIC,7.0,2196.3500000000004,2
2086,Male,68,Financial Services,High Net Worth,No,1.0,25.0,NSW,7.0,949.58,1
2087,Male,76,IT,Mass Customer,Yes,15.0,53.0,VIC,7.0,1624.1100000000001,0
2088,Male,2,Financial Services,Mass Customer,Yes,14.0,53.0,QLD,7.0,3125.44,0
2089,Male,93,Financial Services,High Net Worth,No,15.0,64.0,NSW,9.0,119.32000000000002,1
2090,Male,63,Financial Services,Mass Customer,Yes,17.0,57.0,NSW,9.0,289.37,0
2091,Female,27,Argiculture,Mass Customer,No,9.0,42.0,NSW,3.0,2764.6099999999997,1
2092,Male,14,Manufacturing,High Net Worth,No,18.0,44.0,VIC,7.0,3651.0300000000007,2
2093,Male,94,Financial Services,High Net Worth,No,2.0,23.0,NSW,4.0,3660.48,1
2094,Male,15,Not Specified,Mass Customer,No,16.0,38.0,QLD,6.0,1368.37,2
2095,Female,69,Manufacturing,Affluent Customer,No,8.0,32.0,VIC,9.0,6194.3,2
2096,Female,74,Telecommunications,High Net Worth,Yes,12.0,53.0,NSW,8.0,4320.42,3
2097,Male,38,Telecommunications,Mass Customer,No,21.0,34.0,QLD,9.0,4647.42,2
2098,Female,82,Health,High Net Worth,No,16.0,52.0,QLD,2.0,2293.67,2
2099,Male,40,Financial Services,High Net Worth,Yes,19.0,63.0,NSW,8.0,4576.76,3
2100,Male,34,IT,Mass Customer,No,14.0,44.0,VIC,9.0,2399.56,2
2101,Female,71,Not Specified,Mass Customer,Yes,2.0,24.0,VIC,2.0,7332.69,0
2102,Male,80,Not Specified,Affluent Customer,No,5.0,46.0,NSW,12.0,3934.9900000000002,1
2103,Male,94,Financial Services,Affluent Customer,No,18.0,47.0,NSW,6.0,6752.629999999999,1
2104,Female,31,Financial Services,Mass Customer,No,11.0,43.0,QLD,1.0,2341.58,2
2105,Male,29,Health,High Net Worth,Yes,6.0,51.0,VIC,7.0,5155.91,3
2106,Male,91,Financial Services,High Net Worth,Yes,13.0,52.0,NSW,10.0,3249.41,3
2107,Female,2,IT,Affluent Customer,Yes,4.0,30.0,QLD,4.0,892.5,3
2108,Female,41,Property,Mass Customer,Yes,18.0,36.0,QLD,3.0,2077.2999999999997,0
2109,Female,14,Health,High Net Worth,Yes,18.0,57.0,NSW,8.0,5263.13,3
2110,Male,29,Manufacturing,High Net Worth,No,14.0,49.0,QLD,6.0,2990.36,2
2111,Male,98,Property,Affluent Customer,Yes,12.0,48.0,NSW,9.0,4790.820000000001,3
2112,Female,64,Financial Services,Mass Customer,Yes,6.0,29.0,NSW,8.0,3696.4300000000003,0
2113,Female,91,Manufacturing,Affluent Customer,No,17.0,50.0,QLD,6.0,2989.64,2
2114,Male,78,Argiculture,High Net Worth,No,19.0,67.0,NSW,11.0,2997.5600000000004,1
2115,Male,17,Health,Mass Customer,Yes,17.0,47.0,VIC,4.0,1168.94,0
2116,Male,81,Financial Services,Affluent Customer,Yes,9.0,43.0,VIC,9.0,4128.629999999999,3
2117,Male,76,Health,Affluent Customer,No,3.0,27.0,NSW,12.0,2724.75,1
2118,Male,29,Not Specified,High Net Worth,No,7.0,44.0,NSW,8.0,2385.0699999999997,1
2119,Female,51,Financial Services,Mass Customer,No,17.0,37.0,QLD,5.0,2795.3199999999997,2
2120,Male,80,Manufacturing,Mass Customer,No,1.0,25.0,NSW,8.0,4543.18,1
2121,Female,35,Financial Services,Mass Customer,Yes,22.0,33.0,VIC,8.0,5607.64,0
2122,Male,85,Health,High Net Worth,Yes,11.0,49.0,VIC,10.0,1925.1399999999999,3
2123,Female,36,Manufacturing,Affluent Customer,No,2.0,29.0,QLD,10.0,2289.21,2
2124,Male,17,Retail,High Net Worth,No,18.0,44.0,VIC,8.0,3900.3199999999997,2
2125,Female,9,Financial Services,High Net Worth,No,18.0,47.0,NSW,8.0,1710.2800000000002,1
2126,Male,65,Health,Mass Customer,Yes,17.0,64.0,NSW,1.0,594.06,0
2127,Female,66,Manufacturing,Mass Customer,No,7.0,48.0,VIC,12.0,1884.6200000000001,2
2128,Male,31,Property,Affluent Customer,Yes,16.0,46.0,NSW,10.0,1596.3,3
2129,Male,26,Manufacturing,High Net Worth,No,3.0,42.0,NSW,9.0,873.1199999999999,1
2130,Female,95,Property,High Net Worth,Yes,16.0,32.0,NSW,2.0,4253.77,3
2131,Female,12,Not Specified,Mass Customer,Yes,7.0,51.0,NSW,8.0,1160.21,0
2132,Female,16,Financial Services,High Net Worth,Yes,22.0,37.0,NSW,9.0,6401.83,3
2133,Female,44,Financial Services,High Net Worth,No,3.0,24.0,NSW,1.0,3126.8399999999997,1
2134,Male,16,Manufacturing,Affluent Customer,No,2.0,22.0,VIC,3.0,3923.57,2
2135,Male,97,Not Specified,Mass Customer,Yes,15.0,42.0,NSW,12.0,1033.06,0
2136,Female,21,Health,High Net Worth,Yes,5.0,57.0,NSW,9.0,3917.4700000000003,3
2137,Female,46,Manufacturing,Affluent Customer,No,5.0,51.0,QLD,9.0,1433.8,2
2138,Female,23,Manufacturing,High Net Worth,No,15.0,43.0,NSW,8.0,5474.02,1
2139,Female,87,IT,Affluent Customer,Yes,7.0,40.0,VIC,7.0,5380.68,3
2140,Male,59,Telecommunications,High Net Worth,No,21.0,46.0,QLD,1.0,4700.15,2
2141,Female,50,Financial Services,High Net Worth,Yes,4.0,58.0,NSW,10.0,2611.75,3
2142,Female,61,Not Specified,Affluent Customer,No,7.0,43.0,QLD,3.0,5258.120000000001,2
2143,Male,53,Not Specified,High Net Worth,Yes,10.0,58.0,NSW,8.0,2067.15,3
2144,Female,12,Property,Mass Customer,Yes,9.0,44.0,NSW,4.0,5253.88,0
2145,Female,44,Entertainment,Affluent Customer,Yes,19.0,63.0,NSW,8.0,299.27,3
2146,Male,75,Not Specified,Mass Customer,No,13.0,55.0,NSW,10.0,1264.62,1
2147,Male,42,Not Specified,High Net Worth,Yes,1.0,24.0,NSW,8.0,1419.4999999999998,3
2148,Female,78,Manufacturing,Mass Customer,Yes,15.0,33.0,VIC,6.0,2346.1600000000003,0
2149,Female,26,Not Specified,High Net Worth,No,6.0,44.0,NSW,10.0,5077.099999999999,1
2150,Male,75,Retail,Affluent Customer,Yes,8.0,63.0,QLD,7.0,2230.2200000000003,3
2151,Male,9,Entertainment,Affluent Customer,No,6.0,36.0,QLD,3.0,7187.34,2
2152,Female,40,Manufacturing,Mass Customer,Yes,19.0,54.0,VIC,10.0,4281.08,0
2153,Male,22,Financial Services,Mass Customer,No,10.0,36.0,QLD,5.0,4404.95,2
2154,Female,86,Manufacturing,High Net Worth,No,6.0,42.0,NSW,9.0,4268.17,1
2155,Female,24,Not Specified,Mass Customer,No,14.0,58.0,VIC,3.0,4940.24,2
2156,Male,96,Retail,Mass Customer,Yes,18.0,45.0,NSW,1.0,2495.4300000000003,0
2157,Female,52,Property,Mass Customer,No,19.0,44.0,QLD,8.0,338.85,2
2158,Male,11,Entertainment,Mass Customer,No,6.0,61.0,NSW,9.0,1650.61,1
2159,Male,19,Not Specified,High Net Worth,Yes,6.0,59.0,QLD,4.0,1797.6999999999998,3
2160,Female,64,Health,Mass Customer,Yes,15.0,51.0,VIC,8.0,2672.77,0
2161,Male,35,Financial Services,Mass Customer,No,4.0,24.0,VIC,10.0,2584.9500000000003,2
2162,Male,49,Financial Services,High Net Worth,Yes,10.0,48.0,NSW,8.0,1779.26,3
2163,Male,41,Not Specified,Mass Customer,Yes,6.0,25.0,NSW,10.0,1802.0300000000002,0
2164,Female,12,Financial Services,Mass Customer,Yes,18.0,49.0,NSW,9.0,3328.51,0
2165,U,16,Manufacturing,Affluent Customer,No,7.0,44.0,VIC,6.0,6052.93,2
2166,Female,78,Property,Mass Customer,No,16.0,38.0,NSW,6.0,3071.34,1
2167,Female,31,Entertainment,Mass Customer,No,1.0,25.0,NSW,8.0,1539.6000000000001,1
2168,Male,83,Financial Services,Mass Customer,Yes,17.0,47.0,QLD,5.0,1863.53,0
2169,Male,80,Financial Services,Mass Customer,No,18.0,43.0,NSW,4.0,5907.85,1
2170,Male,27,Manufacturing,Affluent Customer,No,6.0,59.0,NSW,12.0,4828.54,1
2171,Female,21,Health,High Net Worth,No,10.0,52.0,NSW,9.0,1251.33,1
2172,Male,6,Health,Affluent Customer,Yes,13.0,43.0,NSW,10.0,5407.15,3
2173,Female,27,IT,Mass Customer,Yes,22.0,46.0,NSW,2.0,2250.33,0
2174,Male,32,Argiculture,High Net Worth,No,11.0,60.0,VIC,6.0,3051.9300000000003,2
2175,Male,23,Health,Mass Customer,No,13.0,37.0,VIC,8.0,3173.95,2
2176,Female,79,Property,High Net Worth,Yes,12.0,60.0,NSW,5.0,2088.0899999999997,3
2177,Male,35,Health,Mass Customer,No,9.0,45.0,NSW,7.0,2762.18,1
2178,Female,20,Retail,Mass Customer,No,12.0,68.0,QLD,8.0,451.6000000000001,2
2179,Male,15,Manufacturing,Mass Customer,No,17.0,62.0,VIC,10.0,3631.27,2
2180,Male,98,Not Specified,High Net Worth,Yes,13.0,62.0,VIC,10.0,3527.7800000000007,3
2181,Male,99,IT,Mass Customer,Yes,8.0,48.0,NSW,11.0,1765.32,0
2182,Male,47,Entertainment,High Net Worth,Yes,16.0,55.0,QLD,7.0,4766.82,3
2183,Female,61,Manufacturing,Mass Customer,Yes,7.0,50.0,QLD,4.0,6513.299999999999,0
2184,Male,49,Health,Mass Customer,No,11.0,50.0,NSW,8.0,7123.000000000001,1
2185,Female,40,Property,Mass Customer,No,19.0,59.0,NSW,7.0,5144.36,1
2186,Female,61,Health,High Net Worth,No,5.0,59.0,NSW,9.0,1956.3899999999999,1
2187,Female,52,Health,Mass Customer,No,2.0,24.0,NSW,9.0,5644.17,1
2188,Female,85,Not Specified,Mass Customer,No,17.0,50.0,QLD,9.0,4735.32,2
2189,Male,43,Financial Services,High Net Worth,No,4.0,24.0,QLD,8.0,4914.08,2
2190,Female,77,IT,Affluent Customer,No,13.0,43.0,NSW,3.0,6260.31,1
2191,Male,2,Not Specified,Mass Customer,Yes,4.0,46.0,VIC,11.0,3823.7700000000004,0
2192,Male,93,Not Specified,Mass Customer,No,14.0,56.0,QLD,1.0,3000.0,2
2193,Male,66,Not Specified,Mass Customer,Yes,6.0,66.0,VIC,4.0,2957.42,0
2194,Female,79,Manufacturing,Affluent Customer,Yes,11.0,64.0,QLD,11.0,6198.41,3
2195,Female,94,Financial Services,Affluent Customer,Yes,13.0,35.0,QLD,10.0,4144.05,3
2196,Male,66,Retail,High Net Worth,Yes,7.0,46.0,NSW,7.0,985.4700000000003,3
2197,Male,32,Financial Services,Mass Customer,No,7.0,29.0,VIC,4.0,378.15000000000015,2
2198,Male,1,Property,Affluent Customer,Yes,1.0,24.0,NSW,6.0,2745.09,3
2199,Female,89,Property,High Net Worth,Yes,13.0,39.0,NSW,4.0,2644.0299999999997,3
2200,Male,23,Not Specified,Affluent Customer,Yes,16.0,36.0,NSW,5.0,1588.1799999999998,3
2201,Female,56,Financial Services,Affluent Customer,Yes,1.0,23.0,QLD,7.0,6469.22,3
2202,Female,46,Financial Services,Affluent Customer,Yes,8.0,45.0,NSW,11.0,5090.61,3
2203,Male,13,Health,High Net Worth,Yes,2.0,23.0,NSW,10.0,3469.0499999999997,3
2204,Female,16,Entertainment,High Net Worth,No,7.0,55.0,NSW,9.0,3346.58,1
2205,U,76,IT,Mass Customer,No,7.0,44.0,VIC,8.0,1844.31,2
2206,Male,60,Financial Services,Affluent Customer,No,14.0,65.0,NSW,5.0,1464.6599999999999,1
2207,Female,93,Manufacturing,Mass Customer,Yes,16.0,43.0,QLD,8.0,3604.1400000000003,0
2208,Female,59,Not Specified,Mass Customer,No,9.0,68.0,NSW,7.0,2177.68,1
2209,Male,4,Health,Affluent Customer,Yes,3.0,29.0,NSW,8.0,445.2099999999999,3
2210,Male,16,Health,High Net Worth,No,5.0,36.0,VIC,5.0,4888.71,2
2211,Female,3,Manufacturing,Mass Customer,Yes,18.0,47.0,NSW,10.0,753.26,0
2212,Female,22,Manufacturing,Affluent Customer,Yes,20.0,48.0,QLD,7.0,2722.7200000000003,3
2213,Female,70,Not Specified,Affluent Customer,Yes,6.0,26.0,NSW,9.0,4212.469999999999,3
2214,Male,52,Manufacturing,High Net Worth,Yes,8.0,65.0,NSW,8.0,2328.51,3
2215,Female,50,Financial Services,Mass Customer,Yes,18.0,51.0,VIC,6.0,327.23,0
2216,Female,29,Property,High Net Worth,Yes,10.0,60.0,NSW,7.0,1644.6100000000001,3
2217,Male,98,Financial Services,Mass Customer,No,16.0,41.0,QLD,2.0,5533.73,2
2218,Female,94,Health,Affluent Customer,No,4.0,30.0,VIC,1.0,2743.5600000000004,2
2219,Male,73,Not Specified,High Net Worth,Yes,3.0,40.0,VIC,9.0,3493.02,3
2220,Male,35,Financial Services,Mass Customer,Yes,13.0,63.0,NSW,9.0,2129.07,0
2221,Male,80,Argiculture,Affluent Customer,No,7.0,27.0,QLD,5.0,4651.259999999999,2
2222,Female,20,Financial Services,Mass Customer,No,14.0,48.0,NSW,6.0,3821.2699999999995,1
2223,Female,38,Health,Mass Customer,No,12.0,41.0,VIC,5.0,3538.4199999999996,2
2224,Female,3,Retail,High Net Worth,Yes,4.0,24.0,NSW,6.0,1041.01,3
2225,Female,45,Health,Affluent Customer,No,19.0,34.0,QLD,4.0,3512.1000000000004,2
2226,Female,10,Entertainment,Mass Customer,No,11.0,67.0,QLD,8.0,3121.7000000000003,2
2227,Male,45,Property,Affluent Customer,Yes,9.0,46.0,VIC,7.0,2168.4000000000005,3
2228,Female,12,Manufacturing,High Net Worth,No,9.0,66.0,VIC,3.0,1425.2700000000002,2
2229,Female,76,Financial Services,Affluent Customer,Yes,7.0,63.0,NSW,8.0,2114.24,3
2230,Female,53,Not Specified,Mass Customer,No,19.0,44.0,VIC,8.0,3263.4,2
2231,Female,68,Not Specified,Mass Customer,No,13.0,63.0,QLD,8.0,2685.1000000000004,2
2232,Male,69,Not Specified,Mass Customer,Yes,11.0,32.0,NSW,1.0,2198.5600000000004,0
2233,Female,49,Not Specified,Mass Customer,Yes,8.0,49.0,NSW,9.0,2332.5899999999997,0
2234,Male,48,Manufacturing,Mass Customer,No,18.0,36.0,NSW,12.0,2270.1099999999997,1
2235,Female,75,Health,Affluent Customer,No,16.0,43.0,QLD,5.0,3649.92,2
2236,Male,0,Manufacturing,Affluent Customer,Yes,13.0,54.0,NSW,5.0,2123.71,3
2237,Female,83,Not Specified,Mass Customer,Yes,9.0,53.0,NSW,7.0,2501.42,0
2238,Female,96,Retail,Mass Customer,Yes,14.0,44.0,VIC,9.0,2411.83,0
2239,Female,0,Property,High Net Worth,Yes,8.0,62.0,NSW,1.0,736.73,3
2240,Male,4,Manufacturing,High Net Worth,Yes,16.0,53.0,VIC,7.0,6128.299999999999,3
2241,Male,45,Financial Services,High Net Worth,No,10.0,47.0,VIC,6.0,1454.3900000000003,2
2242,Female,25,Not Specified,Mass Customer,Yes,21.0,45.0,VIC,9.0,898.8199999999999,0
2243,Female,76,Not Specified,Affluent Customer,Yes,7.0,46.0,NSW,8.0,1115.15,3
2244,Male,97,Manufacturing,Mass Customer,No,5.0,50.0,NSW,10.0,1796.0,1
2245,Female,11,Argiculture,Mass Customer,No,3.0,42.0,QLD,1.0,3320.78,2
2246,Male,16,Not Specified,Mass Customer,Yes,13.0,43.0,NSW,7.0,2217.49,0
2247,Female,17,Retail,High Net Worth,Yes,1.0,27.0,NSW,12.0,4957.3,3
2248,Female,33,Manufacturing,Mass Customer,No,1.0,26.0,VIC,12.0,3914.5,2
2249,Female,7,Financial Services,Mass Customer,No,5.0,26.0,NSW,9.0,2057.46,1
2250,Male,72,Telecommunications,High Net Worth,No,7.0,30.0,NSW,1.0,1074.88,1
2251,Male,68,Property,High Net Worth,No,19.0,63.0,VIC,3.0,2338.45,2
2252,U,31,IT,High Net Worth,Yes,7.0,44.0,VIC,7.0,1866.8400000000001,3
2253,Female,28,Manufacturing,Affluent Customer,Yes,13.0,63.0,NSW,10.0,1783.37,3
2254,Female,36,Health,Affluent Customer,No,18.0,67.0,NSW,8.0,2372.77,1
2255,Male,92,Health,Affluent Customer,Yes,5.0,30.0,NSW,1.0,1506.1799999999998,3
2256,Female,28,Retail,Mass Customer,No,15.0,44.0,NSW,9.0,1461.0,1
2257,Male,27,Entertainment,Mass Customer,No,15.0,45.0,NSW,11.0,4193.32,1
2258,Female,63,Retail,High Net Worth,No,7.0,48.0,NSW,11.0,3957.53,1
2259,Female,83,Not Specified,Affluent Customer,No,2.0,23.0,NSW,5.0,2600.4900000000002,1
2260,Male,38,Argiculture,High Net Worth,No,11.0,55.0,NSW,8.0,5378.6,1
2261,Male,81,Health,Mass Customer,Yes,13.0,42.0,VIC,11.0,1465.1599999999999,0
2262,Female,90,Health,Mass Customer,Yes,2.0,38.0,QLD,8.0,1502.68,0
2263,Female,79,Argiculture,Mass Customer,Yes,21.0,35.0,VIC,4.0,3371.48,0
2264,Female,18,Health,Affluent Customer,No,9.0,50.0,VIC,6.0,2557.6200000000003,2
2265,Male,55,Property,Mass Customer,Yes,5.0,42.0,QLD,8.0,1988.7599999999998,0
2266,Male,74,Retail,High Net Worth,No,1.0,24.0,NSW,6.0,4169.83,1
2267,Female,78,Not Specified,Affluent Customer,No,14.0,58.0,QLD,10.0,1799.9,2
2268,Female,66,Health,Mass Customer,No,19.0,57.0,VIC,8.0,4473.32,2
2269,Female,33,Not Specified,Mass Customer,No,9.0,33.0,NSW,3.0,5404.639999999999,1
2270,Male,50,Retail,Affluent Customer,No,9.0,56.0,VIC,10.0,5154.68,2
2271,Male,96,Telecommunications,Mass Customer,Yes,18.0,48.0,NSW,8.0,1305.25,0
2272,Female,82,Manufacturing,Mass Customer,No,1.0,27.0,QLD,4.0,3344.13,2
2273,Female,71,Not Specified,Mass Customer,Yes,9.0,58.0,NSW,12.0,2795.34,0
2274,Female,15,Manufacturing,Mass Customer,Yes,13.0,42.0,NSW,10.0,35.739999999999995,0
2275,Female,77,Financial Services,High Net Worth,Yes,8.0,30.0,VIC,2.0,5688.289999999999,3
2276,Female,90,Not Specified,Mass Customer,Yes,12.0,37.0,NSW,10.0,2304.7699999999995,0
2277,Female,44,Financial Services,High Net Worth,Yes,7.0,59.0,VIC,4.0,2713.72,3
2278,Male,11,Health,Affluent Customer,Yes,8.0,45.0,NSW,4.0,1667.9899999999998,3
2279,Male,42,Health,Mass Customer,No,3.0,43.0,NSW,9.0,4008.7599999999998,1
2280,Female,93,Not Specified,Mass Customer,No,9.0,61.0,VIC,1.0,1702.5299999999997,2
2281,Female,56,Not Specified,High Net Worth,Yes,14.0,33.0,VIC,1.0,4075.38,3
2282,Male,81,Financial Services,Affluent Customer,Yes,7.0,65.0,VIC,4.0,3131.5100000000007,3
2283,Male,44,Not Specified,High Net Worth,No,16.0,68.0,VIC,2.0,4474.629999999999,2
2284,Female,83,Telecommunications,High Net Worth,No,14.0,48.0,VIC,1.0,4735.67,2
2285,Female,71,Health,High Net Worth,No,5.0,49.0,VIC,6.0,1796.2899999999997,2
2286,Female,20,Manufacturing,High Net Worth,No,5.0,27.0,VIC,3.0,2878.73,2
2287,Female,53,Telecommunications,High Net Worth,No,20.0,48.0,VIC,7.0,273.70000000000005,2
2288,Male,63,Manufacturing,High Net Worth,No,8.0,58.0,VIC,1.0,4438.469999999999,2
2289,Female,97,Health,Affluent Customer,Yes,13.0,42.0,VIC,1.0,3855.0,3
2290,Male,18,Manufacturing,Mass Customer,Yes,5.0,41.0,VIC,3.0,5235.79,0
2291,Male,67,Manufacturing,Affluent Customer,Yes,4.0,51.0,VIC,1.0,198.22000000000003,3
2292,Female,17,Health,Mass Customer,Yes,2.0,24.0,NSW,9.0,4768.849999999999,0
2293,Female,70,Financial Services,Affluent Customer,No,16.0,64.0,NSW,1.0,1410.5300000000002,1
2294,Male,25,Manufacturing,Mass Customer,No,21.0,35.0,QLD,5.0,5050.26,2
2295,U,35,IT,Mass Customer,Yes,7.0,44.0,NSW,12.0,3690.26,0
2296,Female,16,Retail,Affluent Customer,No,1.0,20.0,QLD,9.0,3592.5,2
2297,Female,16,Manufacturing,Affluent Customer,Yes,19.0,50.0,QLD,10.0,4274.88,3
2298,Male,64,Property,Mass Customer,Yes,5.0,25.0,VIC,4.0,3140.01,0
2299,Male,11,Property,High Net Worth,Yes,7.0,36.0,VIC,10.0,3142.75,3
2300,Male,20,Financial Services,Mass Customer,Yes,3.0,24.0,QLD,8.0,2812.1099999999997,0
2301,Male,66,Financial Services,Mass Customer,Yes,19.0,56.0,QLD,10.0,6010.17,0
2302,Female,43,Retail,Mass Customer,Yes,4.0,23.0,VIC,8.0,2611.15,0
2303,Male,22,Retail,Mass Customer,Yes,4.0,29.0,NSW,12.0,969.6199999999999,0
2304,Female,65,Not Specified,Mass Customer,Yes,11.0,65.0,NSW,8.0,4121.780000000001,0
2305,Female,91,Financial Services,Affluent Customer,Yes,13.0,38.0,VIC,10.0,3135.34,3
2306,Female,98,Financial Services,High Net Worth,Yes,9.0,62.0,VIC,9.0,2513.7799999999997,3
2307,Female,57,Retail,High Net Worth,Yes,13.0,44.0,QLD,8.0,3887.07,3
2308,Female,52,Financial Services,Mass Customer,Yes,17.0,59.0,VIC,9.0,5077.969999999999,0
2309,Male,40,Manufacturing,Affluent Customer,No,14.0,37.0,QLD,5.0,7161.99,2
2310,Male,12,Not Specified,High Net Worth,Yes,11.0,52.0,NSW,12.0,4898.950000000001,3
2311,Female,49,Health,Mass Customer,No,16.0,33.0,NSW,10.0,4460.120000000001,1
2312,Female,72,Manufacturing,Mass Customer,No,18.0,43.0,QLD,2.0,3280.61,2
2313,Female,54,Manufacturing,Mass Customer,No,12.0,56.0,QLD,1.0,2842.4700000000003,2
2314,Male,59,Health,High Net Worth,Yes,7.0,28.0,QLD,3.0,2355.7599999999998,3
2315,Male,25,Financial Services,Affluent Customer,No,8.0,28.0,NSW,7.0,600.7599999999998,1
2316,Male,79,Financial Services,Affluent Customer,Yes,11.0,44.0,VIC,6.0,1437.54,3
2317,Male,97,Health,Mass Customer,Yes,16.0,45.0,VIC,9.0,2715.29,0
2318,Female,30,Manufacturing,Mass Customer,Yes,6.0,34.0,VIC,10.0,3627.48,0
2319,Male,63,Entertainment,High Net Worth,No,18.0,37.0,NSW,9.0,4564.900000000001,1
2320,Female,14,Manufacturing,Affluent Customer,No,16.0,56.0,NSW,11.0,1690.96,1
2321,Female,27,Manufacturing,Mass Customer,Yes,20.0,42.0,QLD,3.0,3183.5299999999997,0
2322,Male,72,Health,Mass Customer,Yes,2.0,30.0,NSW,10.0,2585.1499999999996,0
2323,Male,2,Property,High Net Worth,No,13.0,34.0,QLD,7.0,1959.79,2
2324,Male,44,Manufacturing,Mass Customer,Yes,16.0,56.0,QLD,5.0,1870.62,0
2325,Male,50,Retail,High Net Worth,Yes,12.0,58.0,VIC,8.0,3013.77,3
2326,Male,64,Retail,High Net Worth,No,14.0,56.0,VIC,11.0,309.80999999999995,2
2327,Female,19,Not Specified,Affluent Customer,No,6.0,59.0,NSW,10.0,2601.79,1
2328,Male,63,Health,Mass Customer,Yes,8.0,36.0,QLD,8.0,356.5,0
2329,Female,7,IT,Affluent Customer,No,20.0,64.0,NSW,6.0,2276.9,1
2330,Female,5,Property,Mass Customer,No,9.0,32.0,NSW,8.0,1203.34,1
2331,Female,48,Financial Services,Mass Customer,Yes,10.0,59.0,NSW,8.0,3707.24,0
2332,Male,99,Property,High Net Worth,Yes,10.0,45.0,NSW,6.0,651.6399999999999,3
2333,Male,82,Financial Services,Mass Customer,Yes,10.0,56.0,VIC,10.0,2113.9000000000005,0
2334,Male,30,Health,Affluent Customer,No,5.0,26.0,VIC,10.0,1315.76,2
2335,U,42,IT,Mass Customer,No,7.0,44.0,NSW,9.0,4112.98,1
2336,Male,59,Health,Affluent Customer,No,17.0,44.0,NSW,8.0,5853.82,1
2337,Female,47,Health,Mass Customer,No,1.0,22.0,NSW,6.0,398.42999999999995,1
2338,Female,13,Manufacturing,Mass Customer,No,5.0,35.0,NSW,5.0,3574.31,1
2339,Male,3,Property,Affluent Customer,Yes,16.0,63.0,NSW,10.0,4669.900000000001,3
2340,Male,33,Health,Mass Customer,Yes,16.0,44.0,QLD,7.0,4585.400000000001,0
2341,U,41,IT,Mass Customer,Yes,7.0,44.0,VIC,9.0,5106.85,0
2342,Female,87,Not Specified,Mass Customer,No,2.0,23.0,NSW,9.0,2850.84,1
2343,Male,6,Argiculture,High Net Worth,Yes,5.0,63.0,QLD,5.0,3275.66,3
2344,Male,93,Financial Services,Mass Customer,Yes,7.0,29.0,NSW,10.0,2605.09,0
2345,Female,50,Retail,Affluent Customer,Yes,3.0,36.0,QLD,8.0,4719.95,3
2346,Male,89,Not Specified,Mass Customer,Yes,4.0,43.0,NSW,12.0,3315.3199999999997,0
2347,Female,79,Not Specified,High Net Worth,No,11.0,65.0,NSW,12.0,5640.43,1
2348,Female,2,Manufacturing,Mass Customer,No,16.0,65.0,NSW,8.0,831.6700000000001,1
2349,Female,23,Telecommunications,High Net Worth,No,3.0,43.0,NSW,1.0,2500.26,1
2350,Female,32,Not Specified,Mass Customer,Yes,14.0,63.0,NSW,10.0,1292.23,0
2351,Female,35,Retail,Affluent Customer,Yes,10.0,30.0,VIC,10.0,5612.84,3
2352,Female,76,Not Specified,Mass Customer,Yes,13.0,51.0,VIC,10.0,1279.3999999999999,0
2353,Male,93,Health,Affluent Customer,Yes,12.0,43.0,NSW,6.0,4842.52,3
2354,Female,99,Retail,Mass Customer,No,17.0,63.0,VIC,8.0,3458.1499999999996,2
2355,Male,87,Manufacturing,Mass Customer,Yes,4.0,28.0,NSW,8.0,4351.82,0
2356,Female,58,Manufacturing,Affluent Customer,No,3.0,27.0,QLD,7.0,2674.92,2
2357,Female,39,Manufacturing,Mass Customer,No,6.0,60.0,NSW,12.0,2741.81,1
2358,Male,26,Retail,High Net Worth,Yes,15.0,63.0,QLD,2.0,3682.7300000000005,3
2359,Female,80,Property,High Net Worth,Yes,7.0,36.0,QLD,3.0,2688.57,3
2360,Female,0,Financial Services,High Net Worth,Yes,5.0,48.0,NSW,10.0,4962.2,3
2361,Female,55,Not Specified,High Net Worth,Yes,20.0,67.0,QLD,7.0,4178.450000000001,3
2362,Male,49,Financial Services,Affluent Customer,Yes,19.0,50.0,NSW,9.0,959.32,3
2363,Male,92,Entertainment,Mass Customer,Yes,16.0,38.0,QLD,9.0,3222.99,0
2364,Male,19,Not Specified,Mass Customer,Yes,13.0,27.0,QLD,9.0,4826.5,0
2365,Female,2,Argiculture,Mass Customer,Yes,3.0,24.0,QLD,6.0,2411.63,0
2366,Female,51,Health,Mass Customer,Yes,15.0,47.0,NSW,9.0,2554.42,0
